fit_kind,apply_s1_correction,theta_offset_deg,structure2_scale,structure1_scale,structure1_condition,Br_L2_left,Bt_L2_left,Br_L2_middle,Bt_L2_middle,Br_L2_right,Bt_L2_right,Br_L2_edge,Bt_L2_edge,Br_L2_all,Bt_L2_all,Br_rms,Bt_rms
all_BrBt_kS1,False,78.0,1.0,0.11503656923962122,259963235315626.12,0.3892225275109459,0.6269328386061649,0.023400816045895608,1.3082491907105582,0.35014563809792487,0.6143643334414038,0.37018268393900267,0.6206504169966772,0.13833943890086015,0.628092208980678,0.5300372741824687,0.027043840591006334
edge_BrBt_cS2_kS1,False,78.0,0.8092304960176803,-0.04457052789310351,259963235315626.12,0.29453436751958106,0.6247242715861033,0.18833160365284463,1.037461765204864,0.30337332393992195,0.6242139771480716,0.29899044230665367,0.6244679591089228,0.20691499093688445,0.6283067015824901,0.43583069789014955,0.022128139443468683
all_BrBt_cS2_kS1,False,78.0,0.9467520638233916,-0.21283844725078918,259963235315626.12,0.31235990816672354,0.6113139062279311,0.03999025448734878,1.3422454175228864,0.3807014751071689,0.6187520675803663,0.34824162946983067,0.6150619756027706,0.13378789325224566,0.6231162348721034,0.51805292418211,0.026182316226047293
edge_Br_only_kS1,False,80.0,1.0,0.46618219614332135,259963235315626.12,0.42263701110311075,0.6387476861891898,0.05526867603752545,1.244027068083573,0.2879965786428095,0.6048434423693186,0.36157913923064244,0.6219457469903275,0.14298899599059509,0.6284501982176793,0.5105819150613671,0.026239313797140635
edge_BrBt_kS1,False,80.0,1.0,0.46305780616748154,259963235315626.12,0.4222994807870639,0.6386255301897696,0.05494822495361736,1.2443326872764418,0.28849176538826615,0.6049228418812006,0.36157968227287435,0.6219221186214903,0.14288246202492072,0.6284312177412005,0.5107488815867934,0.02624583759651632
all_BrBt_kS1,False,80.0,1.0,0.1596467615220554,259963235315626.12,0.3900728726804259,0.6277485812076528,0.026834426368507264,1.2989356506241378,0.3419262616056592,0.6126624669785002,0.36676904117693504,0.6202154039446599,0.13763773883618496,0.6275298222126552,0.5270965173908305,0.026893955854973662
edge_BrBt_cS2_kS1,False,80.0,0.8088683342766478,-0.038180009667333765,259963235315626.12,0.2954906570546057,0.625217856914189,0.18909491032137768,1.0331953039165145,0.30253104305915396,0.6241773441984931,0.29903470220413764,0.6246953348963129,0.20752414650301676,0.6284818628552228,0.43548260846703674,0.022123918751943108
all_BrBt_cS2_kS1,False,80.0,0.9461326651256092,-0.20161365757508487,259963235315626.12,0.3189563111337502,0.6127326609883823,0.03987627897107791,1.3262805370628585,0.377270125348215,0.6192880072332471,0.349357980135087,0.6160346922947657,0.1341544209194921,0.6238304745935742,0.5180235366348896,0.026233990363095896
edge_Br_only_kS1,False,82.0,1.0,0.682649077685853,259963235315626.12,0.4210697746424721,0.6432930056583289,0.08071166557348013,1.2236367568987483,0.2625052958476697,0.5978083445685245,0.3507936376187144,0.6208588259440153,0.14962576233441074,0.6271010604746096,0.49626749684921573,0.025486475157285512
edge_BrBt_kS1,False,82.0,1.0,0.6794969627390899,259963235315626.12,0.4208370306290396,0.6431721943103408,0.08036475676748381,1.223799747493663,0.26287892761265214,0.5978934174626416,0.3507941368022054,0.6208376972349063,0.1494645394860121,0.6270825172263155,0.49644785299948013,0.025494340918938412
all_BrBt_kS1,False,82.0,1.0,0.20259055797351577,259963235315626.12,0.38702472441469676,0.6276789177991928,0.031043247918663478,1.2925643213186273,0.3355647077423218,0.6110262462760547,0.36218691866918673,0.619368822473581,0.13674655419693693,0.62660668192993,0.523973571993376,0.02671268515306644
edge_BrBt_cS2_kS1,False,82.0,0.8091736611687613,-0.02752014569875939,259963235315626.12,0.2967953452610349,0.6259276250511108,0.1897889916567029,1.0292118928188418,0.30133018219915564,0.6238649373493734,0.2990733763165984,0.624892211423492,0.20807830187532672,0.6286304007551241,0.4351668805899798,0.022120032817336953
all_BrBt_cS2_kS1,False,82.0,0.9481620580901537,-0.1697971909865639,259963235315626.12,0.32882656998975257,0.6151458436211374,0.039888862612646736,1.3088319032917846,0.37074041217769604,0.618831548533481,0.3504293460496466,0.6170002409148113,0.13453769694266002,0.6245194299802226,0.5179928058247258,0.026287757441741947
edge_Br_only_kS1,False,84.0,1.0,0.9330047213551741,259963235315626.12,0.40433309535406453,0.645912201217966,0.11164075283232748,1.196586009709977,0.24889536115264624,0.5921224324205019,0.33566636555077184,0.6194730862919458,0.1615934816952953,0.6253721239477794,0.47876547721571516,0.024489236538686947
edge_BrBt_kS1,False,84.0,1.0,0.9289094459441983,259963235315626.12,0.40416622634362387,0.6457613785869729,0.11117086300513543,1.1967756446413786,0.24916782816455849,0.5922202597665142,0.33566713496849043,0.6194418209541565,0.16131362911942937,0.6253439131845424,0.47901334017966674,0.02450101767279543
all_BrBt_kS1,False,84.0,1.0,0.24043029835571345,259963235315626.12,0.38004076162398925,0.6265482400305924,0.03533646892300122,1.2887364682135456,0.33239875340895336,0.6099714286345532,0.3569941975687979,0.6182758450157357,0.1357833975662045,0.6254785873161397,0.5210022681221533,0.026522774895616504
edge_BrBt_cS2_kS1,False,84.0,0.8110637164569487,-0.006246671676836155,259963235315626.12,0.29854020680796267,0.6268489683971745,0.19026038370771559,1.0260973688129753,0.29964887501135845,0.6231717217385135,0.2990955477822789,0.6250042768166831,0.2084541605167093,0.6287053508817598,0.4349526304404444,0.022117264160988186
all_BrBt_cS2_kS1,False,84.0,0.9562219830349686,-0.09114988424625471,259963235315626.12,0.342268986132763,0.6184504986032741,0.03995394644060864,1.2932839571337753,0.3599383254299571,0.6169015698899671,0.3512226471365743,0.6176728245696473,0.13483580685412325,0.6249525198365408,0.5179689617226055,0.026329716456469972
edge_Br_only_kS1,False,86.0,1.0,1.1866130762001035,259963235315626.12,0.3720311913680317,0.6442424870976566,0.14384057469564066,1.1541702575133868,0.2525089951382537,0.5920678350234356,0.31788487581340763,0.6185810116125333,0.1778639431834558,0.6239350733939792,0.4602858961162849,0.023373094511828223
edge_BrBt_kS1,False,86.0,1.0,1.1805631405399921,259963235315626.12,0.3719451879706214,0.6440418309122401,0.14312802578802025,1.1546400218555557,0.25263938650890283,0.5921579957064642,0.3178864471487822,0.6185203905574238,0.17736710555944385,0.6238814840821577,0.46066851439648826,0.023392501430861964
all_BrBt_kS1,False,86.0,1.0,0.2700394330344355,259963235315626.12,0.369989300130142,0.6244409798034514,0.03900887078356042,1.2866923621573314,0.33330519443364964,0.6099382611641232,0.3521089897599587,0.6171976201933586,0.1349116085474892,0.6243907373269451,0.5185411289187007,0.026354300694373216
edge_BrBt_cS2_kS1,False,86.0,0.8180849642062129,0.052062508348640194,259963235315626.12,0.3010987878378077,0.6280411103732281,0.19015627392384452,1.0248639873613354,0.29703552472484196,0.6217532771467791,0.2990722494044439,0.6248901018513585,0.20836753138621697,0.6285785452192225,0.4349992755827628,0.02211732761313532
all_BrBt_cS2_kS1,False,86.0,0.982909660624681,0.13563767317857367,259963235315626.12,0.3603939940391601,0.622493336941961,0.03991739905861387,1.285180783955589,0.3418933060692623,0.6123638430279016,0.35125724493567845,0.6174251975764851,0.13483873204152086,0.62459231324614,0.5179690801397797,0.026331878437351703
edge_Br_only_kS1,False,88.0,1.0,1.3854033012515188,259963235315626.12,0.33177572777430314,0.6357297817941598,0.1694553841973145,1.1043397001234398,0.2697051240112509,0.6010274426583079,0.3023100824402031,0.618539233313169,0.19300752252243258,0.6232616734409232,0.4453711074792243,0.02243498931445315
edge_BrBt_kS1,False,88.0,1.0,1.3771137888604066,259963235315626.12,0.33177359427805103,0.635518326237427,0.16846449657648774,1.1053657051965888,0.2697141218084693,0.6010347474326097,0.30231293006803667,0.6184346606917772,0.1922573909330194,0.6231713659913778,0.4459109666546122,0.022463563641489496
all_BrBt_kS1,False,88.0,1.0,0.28891337132648737,259963235315626.12,0.35845821104708764,0.6217221999808615,0.04147311599470642,1.2856855732386763,0.338455018181625,0.6111121051073984,0.3485912260959694,0.616414668931836,0.13430088136461557,0.6236076939885203,0.5169122250814728,0.026237762307863517
edge_BrBt_cS2_kS1,False,88.0,0.8587299256936525,0.36256057834677896,259963235315626.12,0.3064116698147069,0.6296082227009698,0.1870567412901053,1.0330181158277723,0.2909869962271406,0.6174480493382194,0.29879202236205293,0.6235287699348692,0.20587440984648508,0.6273284265696215,0.4364091877538357,0.02213232013624845
all_BrBt_cS2_kS1,False,88.0,1.1086531828575077,1.162809286995403,259963235315626.12,0.38504760458624926,0.6257565495474547,0.03977092255134104,1.3165599780182105,0.3056824499704876,0.600105997667297,0.3476022481529691,0.6130042573444979,0.13350464556723277,0.6207141342672557,0.5180768492262837,0.02616143060462067
edge_Br_only_kS1,False,90.0,1.0,1.4622884924217348,259963235315626.12,0.29570432588148593,0.6207534616276221,0.17942446765167022,1.0792473664389626,0.296072014914202,0.6167958334350075,0.2958883910747374,0.6187683700833037,0.19933131802027831,0.6231795411457993,0.4395122496125228,0.02205844556359712
edge_BrBt_kS1,False,90.0,1.0,1.4529421897069916,259963235315626.12,0.29570971377235994,0.6206311777625568,0.17830184463790938,1.080625439963619,0.2960738024752255,0.6166604370580362,0.2958919760854158,0.6186395203450624,0.19845999609004789,0.6230692359276212,0.44012738456586664,0.02209150483778669
all_BrBt_kS1,False,90.0,1.0,0.29543133681495404,259963235315626.12,0.34737748844355326,0.6189688856708613,0.04234273159990898,1.2852131771132353,0.34722423478747466,0.6133249905853662,0.34730080189543117,0.6161399360050014,0.1340797366879357,0.6233312088242627,0.5163398123150331,0.026195955213397206
edge_BrBt_cS2_kS1,False,90.0,18.292369773683205,132.15211997280068,259963235315626.12,0.026864352649551084,0.22085385029451007,1.5653820564549643,24.308695807137763,0.027141973902911617,0.2217194065838218,0.027003643549260416,0.22128911653513322,1.4549097585023385,2.0466801343916314,1.212239099344797,0.07297951300527711
all_BrBt_cS2_kS1,False,90.0,1.846510468893647,7.155046235357027,259963235315626.12,0.30237345400170496,0.5864382183814213,0.05801084559045498,1.8600798845137705,0.30242797353994966,0.5815944361285821,0.30240073925196165,0.5840097934132497,0.1239445964853848,0.6024282129360072,0.5187983658799739,0.02513014403765802
edge_Br_only_kS1,True,-90.0,1.0,-1.2990582126831196,259963235315626.12,0.3123365053204548,0.6359670956377952,0.15983280193834495,1.1040398302679622,0.31262031228131615,0.6317055679290213,0.31247856727034,0.6338297467445649,0.18805944659161836,0.6383303744154837,0.4501624330658182,0.02313325850164053
edge_BrBt_kS1,True,-90.0,1.0,-1.2841837181200793,259963235315626.12,0.3123481386531923,0.6356519971850227,0.15804923200286672,1.1063737365154755,0.31262624099165903,0.6313706687681196,0.31248734447108717,0.6335047359138644,0.18675481468986568,0.6380382446702803,0.4511424079490743,0.023179708894541743
all_BrBt_kS1,True,-90.0,1.0,-0.26410942394752995,259963235315626.12,0.3525018472400053,0.6231008825222959,0.03905503292222336,1.2915307889976555,0.3523359577474915,0.617404815303479,0.352418838460318,0.6202457987785426,0.1350332843732764,0.6274525613733808,0.5183813034894554,0.026401885054411864
edge_BrBt_cS2_kS1,True,-90.0,-0.9415785183176394,13.188257426307402,259963235315626.12,0.2169453717812656,0.7087283923085905,0.3574563152956636,2.5154002580102195,0.21736956011644276,0.7045716929685358,0.21715775821909492,0.7066431825441062,0.3417521953039515,0.7349681354101633,0.37083310609196224,0.022483469786562366
all_BrBt_cS2_kS1,True,-90.0,0.8608808374841354,0.8598369756686759,259963235315626.12,0.3501695132076761,0.6133716030724266,0.04128285707239493,1.2901625516588215,0.34996893111595495,0.6075811491078656,0.3500691473010032,0.6104694274907709,0.13477301665486932,0.6178384421281585,0.5179871302998237,0.026228633386592055
edge_Br_only_kS1,True,-88.0,1.0,-1.3096192375839601,259963235315626.12,0.3155023244065778,0.6225951478427559,0.16039642914879987,1.1111762320697052,0.30808293466353603,0.6462708630004512,0.3118113974207444,0.6345999063547485,0.1883229453596919,0.6391764076923702,0.4498272546474799,0.023185338958378984
edge_BrBt_kS1,True,-88.0,1.0,-1.2943383310673537,259963235315626.12,0.3154389491804612,0.6224690428627755,0.15857144185180708,1.1132092658698063,0.3081663599210791,0.645725716878132,0.3118206224314778,0.6342594639249953,0.18698526473134686,0.6388655717178401,0.4508297295224388,0.02323185957450844
all_BrBt_kS1,True,-88.0,1.0,-0.2670741734559507,259963235315626.12,0.35253224529662164,0.6209659800884598,0.03919373263879096,1.2896117659552626,0.3517545408098907,0.6198382361566527,0.3521432617929896,0.6203996739673605,0.13497006033134687,0.627575954187055,0.518258639457039,0.02640734578645963
edge_BrBt_cS2_kS1,True,-88.0,-0.4792343952311395,9.753395661205355,259963235315626.12,0.19441940357390333,0.7803976543071948,0.3122164444959346,2.4872471399823617,0.2889531001606071,0.5447357008677778,0.2463061636504373,0.6724089110661062,0.3040807510532575,0.7016489833204279,0.38700264629422043,0.021806725257033536
all_BrBt_cS2_kS1,True,-88.0,0.9117226280818592,0.44863541135491286,259963235315626.12,0.35047395936016307,0.6203582547519149,0.04064263070866361,1.2919813161729077,0.35128817959574304,0.6068696591523156,0.3508816678502042,0.6136188415860958,0.13489267059217203,0.620955227859123,0.5179732600317466,0.026260459460079478
edge_Br_only_kS1,True,-86.0,1.0,-1.3395740951815143,259963235315626.12,0.3174469492092653,0.6110252707076718,0.16187001489939556,1.1389523682832856,0.3021809827412676,0.6610668373417912,0.3099011908762313,0.6366572756195662,0.1889814306673686,0.6415461872277383,0.4489756821688361,0.023347485333836564
edge_BrBt_kS1,True,-86.0,1.0,-1.3232430769636148,259963235315626.12,0.3173037612278735,0.6110758962532701,0.1599426098640991,1.1398978801367843,0.302352402923584,0.6602902108505421,0.3099116082224086,0.6362764534183177,0.18756086969014027,0.6411826903185792,0.4500331620130548,0.02339348128636712
all_BrBt_kS1,True,-86.0,1.0,-0.2758639626035872,259963235315626.12,0.3520418286592031,0.6191495679192645,0.03959750054799233,1.2845293525437513,0.350614746050325,0.6224853602993607,0.3513283771258541,0.6208276625380365,0.13478248609104113,0.6279231014370603,0.5179074955920672,0.02642485262646688
edge_BrBt_cS2_kS1,True,-86.0,0.21210688763985408,4.5894044204880515,259963235315626.12,0.23989164516647968,0.7308902439573238,0.24639892604854222,1.9456091791114194,0.31760903142894087,0.5109749428890173,0.28148005780092805,0.6300765338458316,0.25146519204869494,0.6486428185330538,0.41224211512757,0.02098678550482005
all_BrBt_cS2_kS1,True,-86.0,1.0114516051308002,-0.36963252949383985,259963235315626.12,0.3523409714261209,0.6187263410293581,0.03938236828854861,1.2855280716713293,0.3504890638609866,0.625107921789027,0.3514154137520657,0.6219405404448863,0.1347589424274273,0.6290300186722008,0.5179628550200411,0.026459551716886923
edge_Br_only_kS1,True,-84.0,1.0,-1.3842765135672017,259963235315626.12,0.31834331050638076,0.6020562603799929,0.16368948506834843,1.1957553300291022,0.2951800676963202,0.6749714176732868,0.3069699433939896,0.6397274546529452,0.1896822658727814,0.645292168864173,0.44802202815430564,0.02363140830378342
edge_BrBt_kS1,True,-84.0,1.0,-1.3664989605747673,259963235315626.12,0.31811491542027975,0.602264419683261,0.16163137163259653,1.1945630580396949,0.295450996401712,0.6739607118537279,0.306982099613255,0.6392894682009589,0.1881542625516775,0.6448455226149582,0.44914734629781466,0.02367516951534921
all_BrBt_kS1,True,-84.0,1.0,-0.2902761993971121,259963235315626.12,0.35106400609563326,0.6177266979464318,0.040236153882883395,1.276885941010169,0.3489172216796141,0.6252678645702603,0.3499913049136571,0.6215267090500158,0.1344717042274777,0.6285002987115429,0.5173705666277294,0.026457042907015685
edge_BrBt_cS2_kS1,True,-84.0,0.6208878109113742,1.4914763456855638,259963235315626.12,0.27875632545177115,0.6670538845314936,0.2083594510355671,1.3088384987376505,0.3127526459736142,0.5683660805176088,0.2962576557962051,0.6194429620357218,0.22238478925735528,0.6269160736952948,0.42754337826601946,0.021243940185715075
all_BrBt_cS2_kS1,True,-84.0,1.0693530345145388,-0.8663410062447316,259963235315626.12,0.35268513823055764,0.6136495444618897,0.03865852415198088,1.3087173421709732,0.3469541693514948,0.646464011684351,0.34982884035455547,0.6303486235638741,0.13401358010587033,0.6376173203496729,0.5179865193526627,0.02682210845498589
edge_Br_only_kS1,True,-82.0,1.0,-1.435911735067819,259963235315626.12,0.3183440232119456,0.596575507924121,0.16500889368546132,1.2884923876494105,0.2877548728098428,0.6864857316960289,0.3034215625376348,0.6433177341176665,0.18989200677001816,0.6500695237306956,0.447618510036657,0.024044327487010856
edge_BrBt_kS1,True,-82.0,1.0,-1.4166907995767326,259963235315626.12,0.3180352331310223,0.5968980515098129,0.162840231624368,1.2840723859362957,0.2881249775673081,0.6852827882395873,0.3034355631328692,0.6428220948481458,0.1882710226173822,0.6495211472746512,0.44879472833616063,0.024083077233935393
all_BrBt_kS1,True,-82.0,1.0,-0.30980818827782963,259963235315626.12,0.34965452220984544,0.6168068775866271,0.04105488935724995,1.2678821547770616,0.34669865800395133,0.628043845420574,0.3481784119616099,0.6224775250861713,0.13404378076480733,0.6293064584686124,0.5167273795485569,0.02650753649206821
edge_BrBt_cS2_kS1,True,-82.0,0.8071268261551685,0.03710945971495545,259963235315626.12,0.29842826600432315,0.6280899748128151,0.19075257955119324,1.0289414703812267,0.29978829853664285,0.6213438723474143,0.29910966026549335,0.6247099358386778,0.20884510310271012,0.6284473765061546,0.43474390133335267,0.022081151829542005
all_BrBt_cS2_kS1,True,-82.0,1.0745233773450509,-0.9383717056723982,259963235315626.12,0.35078938247371383,0.6120948741911899,0.03909296280380998,1.3317055961527997,0.34334884659787834,0.6554594732294775,0.3470857432476136,0.6342513379966587,0.13314816854361863,0.6417802815079068,0.5180274599441776,0.027108267110223943
edge_Br_only_kS1,True,-80.0,1.0,-1.4843479964135629,259963235315626.12,0.31757912088240275,0.5952866207234158,0.16491849697119332,1.4146879210767054,0.28099974506396147,0.6939806916219292,0.2998315148784995,0.6467543871626735,0.1890455855659777,0.6552732253278143,0.4485315434882581,0.02457479818413468
edge_BrBt_kS1,True,-80.0,1.0,-1.4641567321355997,259963235315626.12,0.3172142723194235,0.5956516848528423,0.16270930262346803,1.4064491513995288,0.28144338949764947,0.6926826456925513,0.2998468142131287,0.6462223411019228,0.1873880288629542,0.6546274092507016,0.44971035595555003,0.02460559983245266
all_BrBt_kS1,True,-80.0,1.0,-0.3334380746183791,259963235315626.12,0.3479091069610098,0.6165219960987914,0.04197159346617657,1.2594620608286033,0.3440601378738691,0.6305833013312011,0.34598826254246123,0.6236258255535067,0.13351555694516615,0.6303161038530474,0.5161022486395997,0.026579615075052587
edge_BrBt_cS2_kS1,True,-80.0,0.8823026537258241,-0.5854081482052171,259963235315626.12,0.3062380551957007,0.6109439296353066,0.1830924476609549,1.0522126738020625,0.28835654757807627,0.6512109341209481,0.2974237597108711,0.6314945202032999,0.20249850203071854,0.6354121099565082,0.438198104936055,0.022900644334284116
all_BrBt_cS2_kS1,True,-80.0,1.059046225307242,-0.837206359374681,259963235315626.12,0.3482627933401376,0.6134159811571067,0.040178871471388926,1.3293514912153233,0.34060529747286356,0.6548464721813473,0.34445191886874615,0.634568268295054,0.13249419242412913,0.6420571217069204,0.5180658072320372,0.027244372112434304
edge_Br_only_kS1,True,-78.0,1.0,-1.5194884834899547,259963235315626.12,0.31621703882947416,0.5982667608073486,0.1627907371770698,1.5595067551730806,0.2761465294082686,0.6962504793312396,0.296840869512729,0.6493431470358413,0.18679633967290996,0.660100479979792,0.45140942964911523,0.02518393154202001
edge_BrBt_kS1,True,-78.0,1.0,-1.4991720892376093,259963235315626.12,0.3158388474319104,0.598592664445425,0.16064113092420923,1.5477725356770133,0.27661140377392496,0.694988425425638,0.2968563371422836,0.6488131660729801,0.1851852270839012,0.6593891080764814,0.4525233295619834,0.025204995271511408
all_BrBt_kS1,True,-78.0,1.0,-0.35941239082307375,259963235315626.12,0.34597945850093154,0.6169861207793095,0.0428811661074072,1.2541993169141916,0.3411926753071898,0.6325712165366822,0.3435922735770849,0.6248644395295464,0.13292114577907166,0.6314596305807076,0.5156646917505224,0.026674284346699634
edge_BrBt_cS2_kS1,True,-78.0,0.9080553016656707,-0.827855830325155,259963235315626.12,0.3084225657571876,0.6063459134915941,0.17962580038886466,1.1532164255760282,0.2801179583285101,0.6632856696750901,0.29459780123988577,0.6355895589783596,0.1992275556690623,0.640672859812817,0.44033510352941096,0.023513004584877005
all_BrBt_cS2_kS1,True,-78.0,1.041046864456799,-0.7101273881202881,259963235315626.12,0.34602732748269677,0.6158603069600694,0.04135973838698987,1.3148564138553418,0.3385610961158961,0.6502294018219564,0.3423112470762035,0.6333600130694929,0.13205167175058036,0.6406618082319805,0.5180966153029,0.027278764754458954
edge_Br_only_kS1,True,-76.0,1.0,-1.534564186877733,259963235315626.12,0.31454651421099855,0.6046982385099435,0.1586005915716334,1.7014531134081885,0.27401247313585286,0.6930636749488828,0.29495857355439303,0.650593719560142,0.1832427229909836,0.6637696373851812,0.45652659751977054,0.02581070501047365
edge_BrBt_kS1,True,-76.0,1.0,-1.5150761459579565,259963235315626.12,0.3142011936919393,0.6049252112365973,0.1566064551994833,1.6873674064013915,0.27443848456744036,0.6919568145495553,0.29497292092387756,0.650106636865699,0.18175834477812303,0.6630434152664199,0.457511542457639,0.02582216694290383
all_BrBt_kS1,True,-76.0,1.0,-0.3852024620005651,259963235315626.12,0.3440743130434896,0.6182300201486708,0.04367266165792747,1.2547046490771248,0.3383773482550383,0.6336587909164323,0.3412351855525744,0.6260287449841755,0.1323153287220588,0.6326107534873884,0.5156108652975864,0.026788175841380612
edge_BrBt_cS2_kS1,True,-76.0,0.9130153281758742,-0.9023207024233625,259963235315626.12,0.30840256903500174,0.607933811908582,0.17749617510295657,1.2379867400095506,0.2745380626013578,0.6645118876760885,0.29194668111747246,0.6369862894035083,0.1970352088925843,0.6431539153929332,0.4422376096149061,0.023921009092901915
all_BrBt_cS2_kS1,True,-76.0,1.0256956634419978,-0.6013561514428689,259963235315626.12,0.3442293706093144,0.6184750521603322,0.04243827582276633,1.3004436348993131,0.3369425132033538,0.6445114829564113,0.3406021878785297,0.6316895358087254,0.13174499546657648,0.638815324301618,0.5181213907466943,0.027257018050650263
edge_Br_only_kS1,True,-74.0,1.0,-1.5284551558631172,259963235315626.12,0.3129788859571208,0.613070935496908,0.1529843386307515,1.8223988462796483,0.274560859396446,0.6852739019686219,0.2943801679819783,0.6503474356704302,0.1789409852345363,0.6657763450327668,0.4636736893057216,0.02639046667019402
edge_BrBt_kS1,True,-74.0,1.0,-1.510572330603642,259963235315626.12,0.31269753545246526,0.6131797121593769,0.15120883152176906,1.8074329395237219,0.2749069582214239,0.68439155443913,0.29439244911872325,0.6499315494930786,0.1776353779054098,0.6650868659507025,0.464488935250254,0.026394113431925718
all_BrBt_kS1,True,-74.0,1.0,-0.4078289767213098,259963235315626.12,0.3424314017366915,0.6201353425685137,0.0442587593099077,1.2626627897104057,0.33593627301691925,0.6335659509995003,0.3391964949826969,0.6269186535013358,0.13176844055589215,0.6335960292318343,0.5161188417629425,0.02691241872003942
edge_BrBt_cS2_kS1,True,-74.0,0.9099160844819966,-0.9049012733240707,259963235315626.12,0.3078088769515742,0.6122036356405124,0.17534334638809246,1.2942403059283014,0.2708356202735779,0.6597605232003321,0.28989584663388906,0.6365398094163524,0.19494667007797165,0.6434907948524108,0.44434474538542557,0.024172252871961755
all_BrBt_cS2_kS1,True,-74.0,1.0135757538129582,-0.517574823243569,259963235315626.12,0.342766843701563,0.6208425267149724,0.04339533202950236,1.291107263354861,0.33554242643404264,0.6388294065599548,0.33917065711769406,0.6299430765930865,0.13151106419414868,0.6369674544482391,0.5181426816628711,0.027204480375359722
edge_Br_only_kS1,True,-72.0,1.0,-1.5054070978774747,259963235315626.12,0.3119256246871252,0.6217255095372624,0.14695680221885185,1.9144816370793254,0.2769779224621557,0.6743870534445053,0.2949542799446964,0.6487164915643497,0.1746547982779634,0.6660069554999211,0.4722827146048674,0.026874559945801228
edge_BrBt_kS1,True,-72.0,1.0,-1.489595848267218,259963235315626.12,0.31171608954783175,0.6217317264421893,0.14542417744127328,1.8999461468933405,0.27723416293965225,0.6737425393130254,0.2949640942852425,0.6483829239473862,0.17354541585031438,0.6653924777048605,0.47291637452152613,0.026872901372217553
all_BrBt_kS1,True,-72.0,1.0,-0.4246115939087469,259963235315626.12,0.34125889377382385,0.6224133987089853,0.044604795254638605,1.2781393005981583,0.33413730685843496,0.6321981931283491,0.33771370504331505,0.627348215587647,0.13134981246920863,0.6342353321102415,0.5172883536257254,0.027033823402353944
edge_BrBt_cS2_kS1,True,-72.0,0.9043184920511118,-0.8789429903923895,259963235315626.12,0.3073393134349741,0.6172787621145701,0.17255605325038675,1.3293738182862425,0.2684185059129922,0.6520463474383644,0.288518639859409,0.6349834930671855,0.19250476280546702,0.6424649556865925,0.4468115625088738,0.02431180959605175
all_BrBt_cS2_kS1,True,-72.0,1.0041416280825657,-0.45582039411345887,259963235315626.12,0.34150322377495096,0.6227936852765164,0.04426213332883548,1.288060396054044,0.33421113904723004,0.6335719642894213,0.3378736106384959,0.6282316525722823,0.1313056879974466,0.6352434921241212,0.5181627324354559,0.027134154005699455
edge_Br_only_kS1,True,-70.0,1.0,-1.4725256289199986,259963235315626.12,0.3116419869984158,0.6293176449267234,0.1414780484796318,1.9805041775838814,0.28016656750119157,0.6619514807585168,0.29630850574811984,0.6459185392920074,0.1710214401411001,0.6646578868433061,0.4816870114285302,0.027239544042412755
edge_BrBt_kS1,True,-70.0,1.0,-1.4589949456455658,259963235315626.12,0.31149415618535614,0.6292545012729648,0.14018735669288582,1.9673324981751081,0.28034617949796825,0.6615207430628016,0.29631586927885434,0.64566618224683,0.17010261692903372,0.6641401286024501,0.4821488149757573,0.027234988363958147
all_BrBt_kS1,True,-70.0,1.0,-0.43406489802487797,259963235315626.12,0.3406686831210202,0.6246609201528717,0.04473813817241642,1.2998228691353781,0.3330998494168819,0.629708847871377,0.33690215515089733,0.6272020049036992,0.13110489734981962,0.6344004858956577,0.5190975943731669,0.027138616063667086
edge_BrBt_cS2_kS1,True,-70.0,0.8985831672954535,-0.8439823352927399,259963235315626.12,0.30723448159730343,0.6221015513036692,0.16888837862932343,1.3527650881761113,0.2668985888622105,0.6431903890794645,0.2877562163138477,0.6327841384056712,0.18951649735256906,0.6406497231580098,0.44966816200738674,0.02437368564892079
all_BrBt_cS2_kS1,True,-70.0,0.9967229916224963,-0.41184727527619575,259963235315626.12,0.3403158942463755,0.6242652161095131,0.04507750261360908,1.2911584235989941,0.33283039539345277,0.6288433949397443,0.336590624514573,0.6265694087978096,0.13109632063274237,0.6336553552314935,0.5181834284450006,0.027052827619433797
edge_Br_only_kS1,True,-68.0,1.0,-1.43698066317038,259963235315626.12,0.31215886816662214,0.6349681963028807,0.13714917802667506,2.0298671430740134,0.2832117148803201,0.649185186696352,0.2980240774000387,0.6421499534439228,0.16836077363756174,0.6620702148588938,0.4913360731944369,0.02748490161373909
edge_BrBt_kS1,True,-68.0,1.0,-1.4258224410721576,259963235315626.12,0.3120555745409822,0.6348723867529653,0.13609334865879033,2.0186473460261003,0.2833360944432231,0.6489282589155922,0.29802920248988707,0.6419723242928552,0.16762029500237446,0.6616586784907041,0.49164707907557514,0.02747937153635885
all_BrBt_kS1,True,-68.0,1.0,-0.43640240883383336,259963235315626.12,0.3406410862414517,0.6264727462821307,0.04472954531611532,1.3260061511948324,0.33276571955386525,0.62645991325368,0.3367229242882227,0.6264662991857132,0.13103963328554202,0.6340582226534828,0.5214103519284616,0.027216971286696465
edge_BrBt_cS2_kS1,True,-68.0,0.8936419894965558,-0.8088064226952207,259963235315626.12,0.30751384769208234,0.6260295394215522,0.16427195622721916,1.3721786998396774,0.2660287419004727,0.6343137015873285,0.2875020777809679,0.6302049955196124,0.1859248905777829,0.63841061752308,0.4528888563717585,0.024382766428608538
